label,pred,x,y
8,7,0.00391689,0.0023610631
4,6,0.0031256361,0.015596876
6,7,0.0056598554,0.005815959
4,6,0.0016052014,0.006351608
8,9,0.010043324,0.0010126062
7,7,0.00547663,0.008078797
1,4,-0.0027220899,0.011397949
5,4,-0.0018946376,0.009976929
1,2,-0.018461041,0.0012087546
7,9,0.009771893,0.0006341717
3,3,-0.006363574,0.0077338344
7,3,-0.010404919,0.009767245
3,3,-0.010110286,0.010532266
1,2,-0.013050247,0.006483363
5,6,0.0013486834,0.004261074
6,7,0.0051702634,0.0034288783
9,7,0.0040966566,0.00062749
10,8,0.0060339565,-0.0013256784
3,4,-0.0014511575,0.0049039624
9,9,0.0076115197,-0.0016883536
4,4,-0.002732551,0.005781102
7,7,0.004310071,0.00797317
8,8,0.0046713976,-0.0023915744
10,9,0.0032756312,-0.00928874
5,4,-0.0028197735,0.006872327
7,6,0.0029362107,0.005266674
6,5,0.00022600593,0.008563005
1,2,-0.012144222,-0.005745615
7,7,0.0076279803,0.011518911
1,2,-0.008784858,0.0006367869
1,3,-0.00560264,0.0017447663
4,6,0.003928481,0.016645115
3,6,0.00028657532,-0.002727851
10,9,0.0085862875,0.0005601068
5,6,0.0016285453,-0.0012534707
8,5,0.0009992429,0.013134008
6,8,0.0097437585,0.006092891
10,9,0.009144466,-7.9680525e-05
3,3,-0.0071433536,0.00096232403
2,4,-0.0042258613,0.010913778
8,6,0.0027132318,0.014271934
8,4,-0.0014354484,-0.0023147718
1,1,-0.024484534,-0.013941146
9,8,0.006255465,0.0025700263
4,4,-0.002661133,0.01328668
7,6,0.0021717858,0.008895008
7,5,0.0011230803,0.007291291
9,8,0.011998102,0.0068035317
9,5,0.0019317789,0.008948345
3,3,-0.009039241,0.0040852968
7,7,0.0069917133,0.008228358
1,3,-0.0027661286,-0.00039592537
10,7,0.007392035,0.008269507
1,3,-0.0064071794,0.0036166322
8,7,0.0059176134,0.0046690996
4,4,-0.0043722396,0.014055095
10,9,0.010267638,0.00053723843
9,8,0.006485608,0.00060715404
4,4,-0.001944352,0.0034892757
6,6,0.0024238804,0.010519653
7,6,0.00082772225,-0.0042648255
1,3,-0.009017432,0.004926173
6,7,0.0061175614,0.0057869116
9,7,0.0060507944,0.0072234604
9,7,0.0050079557,0.0065982095
10,8,0.0050806925,-0.0006417905
2,2,-0.01081479,0.0034767473
5,6,0.002988471,0.0066708415
6,5,0.00052034477,0.00475193
1,2,-0.011588046,0.0018951885
3,4,-0.0013773987,0.0062258164
2,3,-0.0057498934,0.0040445463
8,9,0.012844877,-0.0002703996
3,2,-0.011850319,-0.0010999464
5,3,-0.006460472,-0.00081646553
6,5,-0.00019042639,0.006701451
9,5,0.00051057676,0.0050024576
5,4,-0.0011482495,0.0019215
8,9,0.009214053,-0.0016226402
4,4,-0.005236886,0.0072515146
8,4,-0.0013303878,0.004558845
2,3,-0.007716045,0.0027062788
2,3,-0.007916673,0.004864231
4,6,0.00067506224,0.0020745057
7,4,-0.0028311086,0.013311081
4,4,-0.0015305235,0.0051686633
5,6,0.0026059353,0.010226505
10,8,-0.00068880315,-0.02017698
5,6,0.0030385486,0.009627468
7,5,0.0006015858,0.0039052258
9,7,0.0037665628,0.0023493436
3,3,-0.0035650954,0.0026906545
4,3,-0.006121738,0.004779645
3,6,0.0010472954,0.0023979181
5,3,-0.011220995,0.00900855
7,6,0.0019321231,0.003744714
1,1,-0.022069545,-0.00893673
4,3,-0.004254315,0.0048376406
3,2,-0.009152841,0.00063723954
6,4,-0.0020801397,0.0047620344
2,4,-0.001402861,0.0077809617
10,9,0.018553464,-0.0013144562
5,3,-0.0033539955,0.0028942865
6,5,-3.825691e-05,0.010681831
7,7,0.005786658,0.006635191
6,7,0.011509635,0.014569782
4,5,0.00081268506,0.007570082
4,5,8.815206e-05,0.013351987
4,5,0.0017856831,0.009995801
10,7,0.0029535345,-0.00035959535
7,8,0.01143477,0.009069895
5,4,-0.0076577007,0.02494087
1,3,-0.0064974125,-0.00038431564
8,4,-0.00027962943,0.002735939
1,3,-0.00827643,0.009452288
9,7,0.0043488187,0.0053013028
8,8,0.0079117725,0.0035293133
8,5,0.0009919183,0.0048764567
6,4,-0.004076171,0.010307429
5,3,-0.0032614646,0.0029525403
1,4,-0.0031293891,-0.004243418
3,6,0.0030215993,0.013728729
6,3,-0.007346841,0.003205707
2,5,0.00064091827,0.004037169
6,6,0.0028362293,0.00358427
1,6,0.0011588976,0.0052382955
1,2,-0.008644066,-0.005728298
4,5,0.00020426452,0.0031196428
3,3,-0.008683425,0.008424304
1,4,-0.0019390057,0.008003839
3,2,-0.010064804,0.0014159172
2,2,-0.009083545,0.0010220198
7,7,0.0044322805,0.0067313057
2,3,-0.0054571037,0.0005286584
5,5,-7.073843e-05,-0.0037004538
7,4,-0.0033142054,0.011550723
4,5,0.00031560936,0.0036961471
3,5,-9.941874e-05,0.013933277
4,4,-0.0010368493,0.0076925172
9,8,0.0044930717,-0.0019593325
3,5,-0.0060426746,0.026270242
6,6,0.0029471917,0.004195836
5,5,-0.00033041573,0.012412472
7,6,0.0014627462,0.007015945
6,6,0.0018767014,0.006105388
9,7,0.0020324031,-0.0020240222
2,3,-0.0077071674,0.0035937093
5,5,0.00036514876,0.0024681266
4,4,-0.000988823,0.0034681465
1,4,-0.005247352,0.007620748
10,5,0.0013584973,0.00658841
1,3,-0.002859246,0.001845499
4,4,-0.0010840071,0.0030501431
8,7,0.0040952833,0.0080412235
10,7,0.004215058,0.0005275311
4,4,-0.0047094817,0.0062281163
8,7,0.0033993756,-0.00038469586
10,9,0.0072689755,-0.005847598
5,4,-0.007894144,0.0118511
10,8,0.006315849,0.0027961181
8,8,0.0133063225,0.006914417
7,8,0.0077134054,0.007539591
8,8,0.007764343,-0.00020292362
6,7,0.0035252362,0.0039500585
8,8,0.0082136225,0.0042742095
4,6,0.0030252389,0.0130798295
3,3,-0.0048441333,0.0033195196
8,7,0.0072377934,0.014464785
7,8,0.0048788013,-0.0021733143
6,5,0.0014867063,0.013493037
10,6,0.0017195889,0.0016390096
8,7,0.0035749078,0.00810951
1,5,-0.0015141398,0.011684937
8,9,0.01580536,-0.003052067
10,8,0.0053509194,-0.00018000859
8,7,0.0060541043,0.013562542
3,4,-0.0012696537,0.006736958
9,9,0.009179809,-0.0037885176
3,6,0.002106203,0.0045908596
2,4,-0.002151759,0.008928163
4,5,0.00045499727,0.007105371
8,9,0.009380575,0.00040161563
10,8,0.0088314535,0.002333681
9,8,0.011772878,0.013093773
6,4,-0.0025396892,0.012918596
8,8,0.007331631,0.0041733487
3,5,2.7557524e-05,-0.003295182
1,2,-0.009383037,0.0014248504
6,6,0.0036439998,0.0097163385
7,6,0.0014105673,0.007245301
9,8,0.013787504,0.0068514114
10,8,0.0035492717,-0.0020788761
10,9,0.00964851,0.0013797109
2,3,-0.0044473945,-0.00065193966
5,3,-0.007327145,0.0033059737
1,4,-0.003703035,0.013164471
10,7,0.00246239,0.0016353328
4,3,-0.002799521,0.002474764
4,6,0.0017398872,0.0074723135
7,8,0.004521842,-0.0019329918
6,6,0.003015674,0.010325603
5,5,-0.0011419825,0.016948845
2,2,-0.010120266,-0.0046424707
2,4,-0.006650583,0.011285052
4,3,-0.011135411,0.012150836
7,6,0.003484096,0.0084295105
8,8,0.0038884745,-0.00053821603
8,8,0.0058586253,-0.0014052596
6,7,0.0066910433,0.013091979
10,9,0.0125422105,0.0031739066
6,4,-0.0069100396,0.014157171
9,7,0.0045643887,0.0026858896
10,9,0.011637383,-0.0031011663
3,4,-0.0030569953,0.0046326886
5,7,0.005512367,0.006712677
5,7,0.0052419575,0.005263168
8,7,0.0034123212,-0.00015054419
3,5,0.00088723924,0.01454015
7,7,0.0053050974,0.0064854007
9,7,0.003805209,0.003163713
1,3,-0.01035875,0.0068787416
8,6,0.0020349734,0.0015800662
6,6,0.0024388565,0.007929663
9,8,0.004340386,-0.0010167336
10,7,0.008769755,0.008980743
4,6,0.002338001,0.0050271107
9,7,0.005916708,0.007238897
8,9,0.010202963,-0.009793069
10,9,0.008029498,-0.0013857727
5,4,-0.0008304265,0.00955235
4,2,-0.012918291,0.0015014993
6,6,0.0012460066,0.0010161834
8,8,0.005908635,0.0018207054
9,7,0.005498364,0.0031766666
8,7,0.003760096,0.0007348558
9,8,0.0068423767,0.0018151933
2,2,-0.014052272,-0.0042847763
4,6,0.0032813954,0.0072703445
8,6,0.0026633407,0.0050991764
6,4,-0.0027242764,0.0077606407
10,5,-1.0565585e-05,0.0061507453
2,2,-0.008683197,0.0015352677
6,4,-0.0019066349,0.009288364
2,3,-0.004123558,0.0011689173
3,3,-0.011870891,0.010656188
3,5,0.0001288893,0.0021318516
5,6,0.0030384604,0.011311514
8,8,0.01636967,0.011178624
1,2,-0.011394699,0.000931493
7,6,0.0025883424,0.004822872
9,9,0.0051217326,-0.00499932
4,4,-0.0030834326,0.011846346
10,7,0.0038190829,0.0036621753
7,5,0.0012527399,0.006771816
10,3,-0.0018998208,0.0013343408
6,8,0.010683512,0.00610756
8,6,0.001993451,0.006139715
5,3,-0.014778351,0.008772868
4,4,-0.00166742,0.0057027754
3,3,-0.0053619873,0.0038259209
7,5,0.0013965878,0.007080288
10,9,0.010217342,-0.009071057
8,7,0.0030989796,-0.00026814497
5,4,-0.0039148806,0.0055983188
9,8,0.010132906,0.0074438574
3,4,-0.0028597664,0.003390059
6,6,0.0027190188,0.008973898
2,2,-0.006380916,-0.0018259
7,6,0.0024547384,0.020586185
3,4,-0.004835314,0.009332064
8,8,0.01630684,0.007460462
8,4,-0.0018109445,0.0076681017
10,9,0.0081573725,-0.002656382
6,4,-0.0032146638,0.0042567095
8,8,0.007669609,0.003151661
5,6,0.0021260271,0.009258728
2,2,-0.0071199858,-0.0020378619
4,4,-0.004735164,0.007057305
5,6,0.0023188808,0.010533979
4,3,-0.0029421055,0.003273705
9,9,0.016878909,-0.00056787307
1,4,-0.0016111445,0.0020382234
6,3,-0.006517286,0.0053191576
9,8,0.004964829,-0.0021913473
1,2,-0.013085236,0.004427248
7,6,0.004016712,0.011105824
3,3,-0.008774478,0.0073908833
2,3,-0.0070927464,0.004841939
2,3,-0.011933269,0.009295928
7,8,0.0056302142,0.0036329352
8,9,0.009798505,-0.0030862766
6,6,0.0016329093,0.0039880257
3,4,-0.0042941645,0.010958455
3,2,-0.013808771,0.005041679
4,4,-0.0007847575,0.0049441685
3,3,-0.0049604583,-0.0059580593
10,9,0.013633574,0.002571469
4,5,0.0005842275,0.014209447
5,5,-0.00030087226,0.0048051393
6,4,-0.0017711549,0.004906719
7,7,0.004728904,0.0040865773
10,3,-0.002855926,0.0005570837
1,2,-0.015699634,0.0022897453
6,7,0.00443916,0.005120024
3,4,-0.0037074895,0.007823583
10,7,0.0040457207,0.0033457158
2,4,-0.0021101001,0.00629712
6,3,-0.0055263904,0.005337669
7,5,-0.00012398267,0.010344927
8,3,-0.0019270006,0.001233088
1,2,-0.011942992,-0.0013194473
3,4,-0.0036552255,0.0052948957
5,3,-0.008399064,0.008847337
6,3,-0.010666519,0.0049316357
9,8,0.010108747,0.0036614127
10,8,0.007437024,0.005955724
6,5,0.0003852793,0.0067280624
6,7,0.0091175195,0.011010979
8,7,0.0056241923,0.0029303643
9,6,-0.0004368197,-0.00801019
7,7,0.0051140552,0.010585953
7,8,0.008312342,0.008309888
6,6,0.0031347577,0.007863842
10,6,0.0018388338,0.0032629978
2,3,-0.005168963,-0.0002560255
1,2,-0.006663013,-0.0076194885
6,5,0.0003766169,0.0028412046
1,2,-0.012382965,-0.0066703674
1,3,-0.003180756,0.0006499157
4,6,0.0014828222,-0.00049304124
4,3,-0.0053059035,0.005389521
4,3,-0.008520032,0.0039280215
5,3,-0.0074132825,0.0037417903
3,4,-0.0019020197,0.005165311
3,3,-0.0070912694,0.0057951617
4,5,0.0004614349,0.008006123
3,3,-0.0047954423,0.005360115
7,6,0.0042694877,0.009471612
5,5,-0.002996989,0.015215452
1,2,-0.0100330245,-0.001916305
10,8,0.019863395,0.009174084
9,8,0.007529216,0.000868086
5,7,0.005130664,0.010144168
4,5,0.0011628973,0.011646079
1,3,-0.005300683,0.0042537837
8,9,0.008773476,-0.004411907
5,9,0.015007746,0.00618433
2,2,-0.010155745,-0.0087566255
1,2,-0.007479606,-0.0048768804
7,4,-0.0013194703,0.002401868
8,9,0.009598118,-0.0061622155
2,3,-0.008064479,0.010152698
1,6,0.0021074493,0.0024136996
1,4,-0.0024897328,-0.0034178298
4,6,0.003497503,0.009283305
1,2,-0.011928851,0.0006318674
1,5,-7.280979e-05,0.0064513544
5,4,-0.0035325487,0.009449747
5,4,-0.005682945,0.009995973
10,8,0.0066769114,0.0012923552
8,7,0.0033260814,0.003255094
5,5,0.00011122623,0.008496904
10,8,0.0066055288,0.0020035382
4,4,-0.0029464213,0.007892897
3,3,-0.005228627,-6.364079e-05
1,4,-0.003944002,0.011044934
7,6,0.0032217663,0.0060161003
7,7,0.0057827285,0.004167601
8,6,0.0011737009,0.0037618761
4,5,0.0002558615,0.0053535393
3,3,-0.0052714082,0.0047987374
6,9,0.0065034637,-0.00245431
3,5,0.0005976656,0.0023570731
10,8,0.006359473,0.0012872679
9,8,0.0077257645,0.0037832248
4,4,-0.0026643828,0.0043619513
6,6,0.002084025,0.0047490117
7,7,0.005657433,0.012849606
6,8,0.0133143645,0.01401666
10,8,0.004470388,-0.004416468
10,8,0.0029008775,-0.005248419
6,6,0.0036487821,0.013282131
4,7,0.0054257647,0.0057337345
7,6,0.002768417,0.0046496787
8,8,0.0012743223,-0.012899489
2,3,-0.00984274,0.007351673
5,3,-0.008216989,0.006743938
9,7,0.0054543177,0.0098054595
4,4,-0.0027213737,0.007829187
10,6,0.0010462141,0.0010819355
2,2,-0.017719388,-0.0029656533
5,7,0.0056315307,0.00998205
8,6,0.003383869,0.011258595
7,5,-7.425373e-05,0.004507192
8,6,0.0013201927,0.0034367412
5,5,-0.0030262454,0.014447136
9,8,0.0092166215,0.0055052815
8,6,0.0025149107,0.007366088
1,3,-0.006293733,-0.00034056773
4,8,0.004324576,-0.0020259994
8,7,0.0032765826,0.0016395831
8,9,0.016740182,0.00070886407
10,9,0.007946481,-0.0024521668
5,4,-0.0015775372,0.0074185785
1,4,-0.0035448384,-0.0065288595
1,3,-0.0061442787,0.0024811318
1,3,-0.006153022,0.0047029434
7,3,-0.005034584,0.0030718585
9,7,0.0031371051,0.0046490654
5,5,-0.0026685183,0.015975045
2,3,-0.008952931,0.0037449873
1,3,-0.006402179,0.0026854642
3,3,-0.0049087917,0.0058252728
10,9,0.0039778724,-0.0075404295
6,6,0.0027903651,0.006849188
8,8,0.0037997311,-0.00477571
1,2,-0.012351075,0.006329786
2,3,-0.0049742404,-0.004536366
5,3,-0.006415726,-0.0007614787
3,2,-0.008453637,-0.00123577
9,7,0.004562966,0.0036815656
3,4,-0.00092455244,0.007123085
1,3,-0.009304007,0.011458327
6,5,0.0017323975,0.012611209
8,6,0.0031759623,0.0058806646
7,9,0.012393405,2.0989917e-05
6,7,0.0092524765,0.016545061
8,7,0.0036885773,0.0038031153
3,6,0.0031581835,0.020741588
4,3,-0.0056206705,0.0017840206
3,5,-0.0012798823,0.010645864
9,8,0.0063669076,0.0011118554
6,7,0.005172076,0.006271731
10,8,0.003306982,-0.0047251433
5,7,0.003101174,0.0030066438
8,7,0.0027745722,0.0024931228
7,5,0.00020995588,0.010034426
1,6,0.0017245439,0.0025409425
8,5,-0.0003477895,-0.003901136
9,8,0.0076280944,0.001264575
4,5,0.0012182994,0.006303311
4,5,-0.0012407477,-0.0046674535
5,5,-0.0015894042,0.011348586
4,3,-0.006038621,0.003540831
9,9,0.012387248,0.003280588
2,3,-0.005956649,0.0013926767
9,8,0.0062242546,0.003072935
7,6,0.002213694,0.003387375
3,2,-0.014547293,0.0029742664
1,2,-0.00691121,-0.0038466717
8,6,0.0015547198,0.0026615474
9,9,0.007118336,-0.0052435426
9,7,0.0051046317,0.008920849
2,3,-0.013017834,0.008553012
2,4,-0.004024804,0.0074969972
8,7,0.0043627606,0.0020696574
6,7,0.005448677,0.007745966
10,8,0.004719442,-0.0015824804
1,4,-0.00085427926,0.008936083
4,4,-0.0005774479,-0.00070206955
10,8,0.005484838,-0.002199899
4,4,-0.0042997315,0.008179712
3,4,-0.0017649545,0.004341827
10,9,0.011241063,-0.005758777
2,3,-0.0053227274,0.0040025203
3,3,-0.0043078866,0.0051295133
6,6,0.002319496,0.010508434
3,3,-0.007393319,0.0032462347
8,7,0.005911784,0.0054135746
1,2,-0.020269588,0.003211457
3,3,-0.0034844854,0.001835213
1,4,-0.0030353817,0.0107933665
8,4,-0.0028581019,0.0060039363
1,4,-0.0009484585,-0.000750503
8,8,0.0039834883,-0.0036225049
2,4,-0.0019580894,0.006248568
1,1,-0.020461736,-0.008548767
7,6,0.0016200031,0.0006944657
7,9,0.011875015,-0.00160546
4,3,-0.003375864,0.00029884093
10,10,0.01847863,-0.01215005
3,5,6.834206e-05,0.0009952371
8,9,0.011269864,-0.008882863
6,6,0.0045494954,0.010338224
5,6,0.0016573231,0.007018574
7,5,-0.0009813344,0.014289622
9,6,0.0013592521,0.0025570279
5,3,-0.003046476,0.0052862493
6,6,0.0017570982,0.0050686677
4,4,-0.0023125121,0.009835525
1,3,-0.012544596,0.010277955
10,9,0.0058906158,-0.0047572455
1,4,-0.0035979564,0.008366136
9,8,0.0064207665,0.0021281552
7,7,0.0049397442,0.0027753224
7,8,0.007562482,0.004965838
5,6,0.0017957769,0.004297531
2,4,-0.0047611413,0.008953757
5,4,-0.0038182389,0.011809261
10,3,-0.0013095486,0.0017330948
10,8,0.010246369,0.0024933629
1,2,-0.018170247,-0.0049698525
4,5,-0.00018328757,0.0072052474
7,9,0.0075956527,-0.0030026145
2,4,-0.0045273383,0.006574843
2,4,-0.003365147,0.0076714247
2,7,0.005967221,0.010816127
4,4,-0.0011106924,0.0060463413
2,3,-0.0051556365,-0.0004699793
5,4,-0.003992987,0.007565609
5,7,0.0025171975,0.0029926433
2,3,-0.0028761316,0.0018649244
2,2,-0.016964737,0.0041997484
3,4,-0.0045753773,0.0076806904
9,6,0.0025687309,0.004957061
9,8,0.022605442,0.008225979
1,2,-0.028158303,0.0007267279
1,6,0.0007873354,-0.0019068224
9,6,0.001880534,0.001971686
6,4,-0.004039557,0.008585569
5,3,-0.012291328,0.011470721
6,6,0.0036881226,0.008237316
3,5,0.0005520426,0.0059374883
1,3,-0.0047485474,-7.125954e-05
5,4,-0.00064846256,0.0077217086
3,6,0.0032247142,0.013445892
6,6,0.0018550308,0.008217712
6,6,0.0010837303,0.004343398
7,5,0.00028400612,0.0034935027
8,6,0.0024508247,0.008062036
2,2,-0.010675059,0.002276968
7,5,0.00011321093,0.0076607186
3,6,0.0016281236,0.007828756
9,5,-7.182592e-05,-0.0007666471
3,3,-0.006194002,0.0017299545
4,5,0.00043629724,0.0039411
6,6,0.00407909,0.013887007
5,3,-0.0052143447,-0.0023442588
5,3,-0.0046437937,0.0042562475
4,4,-0.0047868113,0.016903352
10,4,-0.0013871905,0.006980324
3,3,-0.0060124584,0.0035300504
1,4,-0.0010645117,0.0041526407
6,6,0.0034868016,0.008095084
9,8,0.0060710968,0.0031938576
10,7,0.0039333557,0.0033049437
5,6,0.0025506297,0.013396289
9,7,0.0032222755,-0.0016670746
5,5,0.0008535489,0.01522102
2,3,-0.0020123604,0.0011842443
10,10,0.028264215,-0.02621727
3,2,-0.014101895,-0.0016194058
4,4,-0.0058427337,0.010436634
9,9,0.008251509,-0.004710901
10,8,0.00940009,0.00740206
2,3,-0.005879109,0.0034004308
10,7,0.001928738,-0.007766602
3,3,-0.005923792,0.0040789773
9,4,-0.002892365,0.0060863774
3,5,0.00036239368,0.0043067187
9,4,-0.0034675952,0.0074516386
8,7,0.00872581,0.011627745
1,2,-0.02092362,0.00030565506
10,8,0.0064058425,0.003164333
7,9,0.0068947715,-0.001094855
6,3,-0.0054436415,0.002128206
5,4,-0.0032603552,0.004976537
4,3,-0.007554881,0.0019474134
1,3,-0.0063865925,-0.0008943519
6,6,0.0019331821,0.007479047
1,2,-0.007106352,-0.00090524915
8,9,0.012856742,0.0034902925
6,6,0.0022003655,0.0066453055
4,3,-0.006786181,0.008892933
8,7,0.0052873087,0.010019647
2,5,0.0011049048,0.00555318
2,2,-0.013339143,0.0040333616
7,7,0.002072268,0.0010495924
9,4,-5.0968527e-05,0.0011511102
9,8,0.009546062,0.003397728
6,6,0.0019400808,0.014440299
10,8,0.010756848,0.005612387
10,8,0.0062100003,-0.002733821
1,3,-0.005408364,0.0043263575
5,6,0.0019837278,0.013124032
8,4,-0.0026651935,0.0044691875
8,5,0.0020458212,0.0099490415
2,5,-2.7812703e-05,0.0070618056
8,7,0.004557641,0.0072259903
8,8,0.006314744,0.0008805929
5,5,-7.042243e-06,0.012070557
4,3,-0.0051360084,0.0028225973
5,5,0.0018467152,0.008984837
3,4,-0.0056648534,0.008211965
2,2,-0.012466267,-0.0019781566
6,5,2.4628773e-05,0.0042509837
8,6,0.0038806025,0.008107714
7,8,0.008451062,0.006425866
10,9,0.009749504,-0.0043620304
6,7,0.00447052,0.007545037
1,4,-0.03149762,0.061298344
10,5,-6.713322e-05,0.008391464
2,3,-0.003789228,0.001754155
3,4,-0.00070310815,0.005559351
7,8,0.0052639632,0.0018932018
6,7,0.008229461,0.010129818
10,5,0.0005395847,-0.0005658143
1,3,-0.0047187638,-0.0028266478
1,6,0.004733186,0.012372798
4,3,-0.008715254,0.00400685
7,5,0.0004953308,0.0035491341
7,6,0.0023325717,0.00455313
2,6,-0.00026387867,-0.0039376733
7,3,-0.0046804124,0.005254343
3,5,0.00049738755,0.010326527
10,7,0.004499166,0.0049504302
2,3,-0.0063996986,0.0077312286
1,4,-0.004759126,0.007738533
1,2,-0.007541359,-0.00072691357
8,7,0.0037791636,0.0068891193
9,8,0.004567618,0.00010656403
2,3,-0.008150506,0.00347098
9,7,0.0038406714,0.0071658846
10,6,0.0021567955,0.0056753317
5,5,0.00031301548,0.0039394884
10,8,0.004927115,-0.001072966
10,3,-0.0025616714,0.00078638823
5,6,0.0019492588,0.008058918
7,6,0.0017509015,0.0043266956
5,4,-0.0025478133,0.0044212
10,8,0.00546346,-0.0013020976
3,2,-0.0073516425,-0.01409573
8,6,0.0023455992,0.0048602503
2,3,-0.0054891305,0.003312624
3,5,0.0008181936,0.0046336963
2,3,-0.0113401925,0.007273559
10,9,0.010041827,0.00068362907
6,8,0.005768289,0.00087739795
3,3,-0.008866163,0.0060708714
9,7,0.007275314,0.0074508484
7,8,0.010548134,0.0073655993
2,3,-0.0024692623,0.002438972
8,7,0.0069411295,0.009630427
5,6,0.002808504,0.0120257875
10,8,0.004797458,0.00023974579
5,3,-0.006867339,2.2861876e-05
9,7,0.0038499974,0.004992997
9,9,0.008485064,1.1810045e-05
7,8,0.0060351514,0.00090826274
8,6,0.0007075717,0.0033339758
9,7,0.003573112,0.0031410486
6,4,-0.00052711816,0.0053990087
5,8,0.0073127565,0.0072422624
7,10,0.008960915,-0.011357223
8,6,0.0036481635,0.009431972
8,6,0.0042824694,0.011454495
6,5,4.8560614e-05,0.01437192
1,2,-0.009179527,-0.00727581
10,9,0.010158808,-0.008043411
3,3,-0.009958122,0.010696814
10,9,0.0052492972,-0.008360895
1,3,-0.0062570483,0.0016564614
9,7,0.0047263457,0.009120918
1,6,0.0027523101,0.010935549
7,7,0.0042139697,0.002062211
4,3,-0.0096053425,0.008544341
7,10,0.017849457,-0.015239726
7,6,0.0017070584,0.0061185346
1,2,-0.012117433,0.0038221565
7,4,-0.0022926072,0.008960898
1,2,-0.013504472,0.003143381
4,5,0.00038641016,0.009952496
4,5,-0.00014840905,-0.0003991892
4,2,-0.00856576,-0.0036008595
1,5,0.0004203048,0.002216169
2,3,-0.010470299,0.014541995
2,3,-0.009946376,0.0030566072
6,6,0.008377022,0.02877917
6,7,0.0064510214,0.014044461
9,6,0.0042834342,0.012512197
10,8,0.0038608212,-0.0033599231
3,2,-0.008158943,0.0013154282
7,7,0.003054753,0.0023277306
7,7,0.005646993,0.0046372125
10,5,-0.00036985567,0.0059252884
2,4,-0.0025639497,-0.0011055779
5,4,-0.004004751,0.00808989
2,3,-0.00607818,0.0030257008
5,5,-0.00027465448,0.010986187
2,3,-0.006446981,0.007930238
5,6,0.002650236,0.016865503
4,4,-0.0015610491,-0.0017089866
6,6,0.0031525465,0.0060683773
6,4,-0.0015237458,0.005982065
3,3,-0.006406174,0.00431764
9,8,0.0065201903,0.0016198712
6,8,0.006411869,0.004055943
9,6,0.0015932315,0.0055612074
1,3,-0.0052612214,0.004025684
